country,confirmed,death,Transmission classification,Days since last reported case,date
Lithuania,880,15,Local transmission,0,20200408
Armenia,877,8,Local transmission,0,20200408
Belarus,861,13,Local transmission,0,20200408
Bosnia and Herzegovina,781,32,Local transmission,0,20200408
Azerbaijan,717,8,Local transmission,0,20200408
Kazakhstan,709,6,Local transmission,0,20200408
North Macedonia,599,27,Local transmission,0,20200408
Slovakia,598,2,Local transmission,0,20200408
Bulgaria,577,23,Local transmission,0,20200408
Andorra,551,22,Local transmission,0,20200408
Latvia,548,2,Local transmission,0,20200408
Uzbekistan,534,3,Local transmission,0,20200408
Cyprus,494,14,Local transmission,0,20200408
Albania,400,22,Local transmission,0,20200408
Malta,293,0,Local transmission,0,20200408
San Marino,279,34,Local transmission,0,20200408
Kyrgyzstan,270,4,Local transmission,0,20200408
Montenegro,248,2,Local transmission,0,20200408
Georgia,208,3,Local transmission,0,20200408
Liechtenstein,78,1,Under investigation,2,20200408
Monaco,40,0,Local transmission,1,20200408
Holy See,7,0,Under investigation,5,20200408
Faroe Islands,184,0,Local transmission,0,20200408
Kosovo,184,5,Local transmission,0,20200408
Jersey,170,3,Local transmission,0,20200408
Guernsey,166,4,Local transmission,0,20200408
Isle of Man,150,1,Local transmission,0,20200408
Gibraltar,113,1,Local transmission,0,20200408
Greenland,11,0,Under investigation,2,20200408
India,5194,149,Local transmission,0,20200408
Indonesia,2738,221,Local transmission,0,20200408
Thailand,2369,30,Local transmission,0,20200408
Sri Lanka,186,6,Local transmission,0,20200408
Bangladesh,164,17,Local transmission,0,20200408
Myanmar,22,3,Local transmission,0,20200408
Maldives,19,0,Local transmission,5,20200408
Nepal,9,0,Local transmission,3,20200408
Bhutan,5,0,Imported cases only,5,20200408
Timor-Leste,1,0,Imported cases only,18,20200408
Iran (Islamic Republic of),62589,3872,Local transmission,0,20200408
Pakistan,4072,58,Local transmission,0,20200408
Saudi Arabia,2795,41,Local transmission,0,20200408
United Arab Emirates,2359,12,Local transmission,0,20200408
Qatar,2057,6,Local transmission,0,20200408
Egypt,1450,94,Local transmission,0,20200408
Morocco,1184,90,Local transmission,0,20200408
Iraq,1122,65,Local transmission,0,20200408
Bahrain,811,5,Local transmission,0,20200408
Kuwait,743,1,Local transmission,0,20200408
Tunisia,623,23,Local transmission,0,20200408
Lebanon,548,19,Local transmission,0,20200408
Afghanistan,423,14,Local transmission,0,20200408
Oman,419,2,Local transmission,0,20200408
Jordan,353,6,Local transmission,0,20200408
Djibouti,121,0,Local transmission,0,20200408
Libya,20,1,Local transmission,0,20200408
Syrian Arab Republic,19,2,Local transmission,2,20200408
Sudan,14,2,Local transmission,1,20200408
Somalia,8,0,Local transmission,0,20200408
occupied Palestinian territory,263,1,Local transmission,0,20200408
United States of America,363321,10845,Local transmission,0,20200408
Canada,17049,345,Local transmission,0,20200408
Brazil,12056,553,Local transmission,0,20200408
Chile,5116,43,Local transmission,0,20200408
Ecuador,3747,191,Local transmission,1,20200408
Peru,2561,92,Local transmission,0,20200408
Mexico,2439,125,Local transmission,0,20200408
Panama,2100,55,Local transmission,0,20200408
Dominican Republic,1956,98,Local transmission,0,20200408
Argentina,1628,53,Local transmission,0,20200408
Colombia,1579,46,Local transmission,0,20200408
Costa Rica,467,2,Local transmission,0,20200408
Uruguay,415,6,Local transmission,0,20200408
Cuba,396,11,Local transmission,0,20200408
Honduras,305,22,Local transmission,0,20200408
Bolivia (Plurinational State of),194,14,Local transmission,0,20200408
Venezuela (Bolivarian Republic of),165,7,Local transmission,0,20200408
Paraguay,115,5,Local transmission,0,20200408
Trinidad and Tobago,106,8,Local transmission,0,20200408
El Salvador,78,4,Local transmission,0,20200408
Guatemala,77,3,Local transmission,0,20200408
Barbados,60,2,Local transmission,0,20200408
Jamaica,59,3,Local transmission,0,20200408
Bahamas,33,5,Local transmission,0,20200408
Guyana,31,5,Local transmission,0,20200408
Haiti,25,1,Imported cases only,0,20200408
Antigua and Barbuda,15,0,Local transmission,1,20200408
Dominica,15,0,Local transmission,0,20200408
Saint Lucia,14,0,Local transmission,2,20200408
Grenada,12,0,Local transmission,3,20200408
Saint Kitts and Nevis,10,0,Imported cases only,1,20200408
Suriname,10,1,Local transmission,4,20200408
Belize,7,1,Local transmission,1,20200408
Saint Vincent and the Grenadines,7,0,Imported cases only,1,20200408
Nicaragua,6,1,Imported cases only,1,20200408
Puerto Rico,573,23,Local transmission,0,20200408
Martinique,151,4,Local transmission,0,20200408
Guadeloupe,139,7,Local transmission,0,20200408
French Guiana,72,0,Local transmission,0,20200408
Aruba,71,0,Local transmission,0,20200408
United States Virgin Islands,43,1,Local transmission,1,20200408
Sint Maarten,40,8,Imported cases only,0,20200408
Bermuda,39,2,Local transmission,0,20200408
Cayman Islands,39,1,Local transmission,1,20200408
Saint Martin,31,2,Under investigation,1,20200408
Curaçao,13,1,Imported cases only,1,20200408
Turks and Caicos Islands,8,1,Local transmission,0,20200408
Montserrat,6,0,Imported cases only,3,20200408
Saint Barthélemy,6,0,Under investigation,8,20200408
Anguilla,3,0,Local transmission,4,20200408
British Virgin Islands,3,0,Imported cases only,7,20200408
"Bonaire, Sint Eustatius and Saba",2,0,Imported cases only,4,20200408
Falkland Islands (Malvinas),2,0,Under investigation,2,20200408
Saint Pierre and Miquelon,1,0,Imported cases only,0,20200408
South Africa,1749,13,Local transmission,0,20200408
Algeria,1468,194,Local transmission,0,20200408
Cameroon,555,9,Local transmission,3,20200408
Burkina Faso,364,18,Local transmission,0,20200408
Côte d’Ivoire,349,3,Local transmission,0,20200408
Ghana,287,5,Local transmission,0,20200408
Niger,278,11,Local transmission,0,20200408
Mauritius,268,7,Local transmission,0,20200408
Nigeria,254,6,Local transmission,0,20200408
Senegal,237,2,Local transmission,0,20200408
Democratic Republic of the Congo,183,20,Local transmission,0,20200408
Kenya,172,6,Local transmission,0,20200408
Guinea,144,0,Local transmission,0,20200408
Rwanda,105,0,Local transmission,0,20200408
Madagascar,92,0,Local transmission,0,20200408
Togo,58,3,Local transmission,0,20200408
Ethiopia,52,1,Local transmission,0,20200408
Uganda,52,0,Local transmission,1,20200408
Mali,47,5,Local transmission,0,20200408
Congo,45,5,Local transmission,3,20200408
Zambia,39,1,Local transmission,5,20200408
Guinea-Bissau,33,0,Imported cases only,1,20200408
Eritrea,31,0,Local transmission,0,20200408
Benin,26,1,Local transmission,0,20200408
Gabon,24,1,Imported cases only,0,20200408
United Republic of Tanzania,24,1,Local transmission,1,20200408
Angola,17,2,Imported cases only,0,20200408
Equatorial Guinea,16,0,Local transmission,3,20200408
Namibia,16,0,Local transmission,2,20200408
Liberia,14,3,Local transmission,1,20200408
Seychelles,11,0,Imported cases only,1,20200408
Zimbabwe,11,2,Local transmission,0,20200408
Chad,10,0,Local transmission,0,20200408
Eswatini,10,0,Imported cases only,0,20200408
Mozambique,10,0,Local transmission,6,20200408
Central African Republic,9,0,Local transmission,3,20200408
Malawi,8,1,Local transmission,0,20200408
Cabo Verde,7,1,Local transmission,1,20200408
Botswana,6,1,Imported cases only,1,20200408
Mauritania,6,1,Imported cases only,4,20200408
Sierra Leone,6,0,Imported cases only,2,20200408
Gambia,4,1,Imported cases only,5,20200408
São Tomé and Príncipe,4,0,Under investigation,1,20200408
Burundi,3,0,Local transmission,4,20200408
South Sudan,1,0,Under investigation,2,20200408
Réunion,358,0,Local transmission,0,20200408
Mayotte,184,2,Local transmission,0,20200408
