"","contry","confirmed","death","Transmission.classification","Days.since.last.reported.case","date"
"45","Romania","2245","69","Local transmission","0","20200401"
"46","Luxembourg","2178","23","Local transmission","0","20200401"
"47","Finland","1384","17","Local transmission","0","20200401"
"48","Greece","1314","49","Local transmission","0","20200401"
"49","Iceland","1135","2","Local transmission","0","20200401"
"50","Serbia","900","13","Local transmission","0","20200401"
"51","Croatia","867","6","Local transmission","0","20200401"
"52","Slovenia","814","13","Local transmission","0","20200401"
"53","Estonia","745","4","Local transmission","0","20200401"
"54","Ukraine","669","17","Local transmission","0","20200401"
"55","Lithuania","533","7","Local transmission","0","20200401"
"56","Armenia","532","3","Local transmission","0","20200401"
"57","Hungary","492","16","Local transmission","0","20200401"
"58","Bosnia and Herzegovina","413","12","Local transmission","0","20200401"
"59","Bulgaria","399","8","Local transmission","0","20200401"
"60","Latvia","398","0","Local transmission","0","20200401"
"61","Andorra","376","12","Local transmission","0","20200401"
"62","Slovakia","363","0","Local transmission","0","20200401"
"63","Republic of Moldova","353","3","Local transmission","0","20200401"
"64","Kazakhstan","348","2","Local transmission","0","20200401"
"65","North Macedonia","329","9","Local transmission","0","20200401"
"66","Azerbaijan","298","5","Local transmission","0","20200401"
"67","Cyprus","262","8","Local transmission","0","20200401"
"68","Albania","243","13","Local transmission","0","20200401"
"69","San Marino","236","26","Local transmission","0","20200401"
"70","Uzbekistan","173","2","Local transmission","0","20200401"
"71","Malta","167","0","Local transmission","0","20200401"
"72","Belarus","152","0","Local transmission","2","20200401"
"73","Georgia","115","0","Local transmission","0","20200401"
"74","Kyrgyzstan","111","0","Local transmission","0","20200401"
"75","Montenegro","105","2","Local transmission","0","20200401"
"76","Liechtenstein","68","0","Under investigation","0","20200401"
"77","Monaco","52","0","Local transmission","0","20200401"
"78","Holy See","6","0","Under investigation","2","20200401"
"79","Faroe Islands","169","0","Local transmission","0","20200401"
"80","Kosovo","112","1","Local transmission","0","20200401"
"81","Gibraltar","69","0","Local transmission","1","20200401"
"82","Jersey","63","2","Local transmission","2","20200401"
"83","Guernsey","60","1","Local transmission","0","20200401"
"84","Isle of Man","52","0","Local transmission","0","20200401"
"85","Greenland","10","0","Under investigation","3","20200401"
"86","Thailand","1771","12","Local transmission","0","20200401"
"87","India","1636","38","Local transmission","0","20200401"
"88","Indonesia","1528","136","Local transmission","0","20200401"
"89","Sri Lanka","143","2","Local transmission","0","20200401"
"90","Bangladesh","54","6","Local transmission","0","20200401"
"91","Maldives","18","0","Local transmission","0","20200401"
"92","Myanmar","15","1","Local transmission","0","20200401"
"93","Nepal","5","0","Imported cases only","3","20200401"
"94","Bhutan","4","0","Imported cases only","2","20200401"
"95","Timor-Leste","1","0","Under investigation","11","20200401"
"96","Iran (Islamic Republic of)","44606","2898","Local transmission","0","20200401"
"97","Pakistan","2039","26","Local transmission","0","20200401"
"98","Saudi Arabia","1563","10","Local transmission","0","20200401"
"99","Qatar","781","2","Local transmission","0","20200401"
"100","Egypt","710","46","Local transmission","0","20200401"
"101","Iraq","694","50","Local transmission","0","20200401"
"102","United Arab Emirates","664","6","Local transmission","0","20200401"
"103","Morocco","638","36","Local transmission","0","20200401"
"104","Bahrain","567","4","Local transmission","0","20200401"
"105","Lebanon","463","12","Local transmission","0","20200401"
"106","Tunisia","394","10","Local transmission","0","20200401"
"107","Kuwait","289","0","Local transmission","0","20200401"
"108","Jordan","274","5","Local transmission","0","20200401"
"109","Oman","210","1","Local transmission","0","20200401"
"110","Afghanistan","192","4","Local transmission","0","20200401"
"111","Djibouti","31","0","Local transmission","0","20200401"
"112","Libya","10","0","Local transmission","0","20200401"
"113","Syrian Arab Republic","10","2","Imported cases only","1","20200401"
"114","Sudan","7","2","Imported cases only","0","20200401"
"115","Somalia","5","0","Imported cases only","0","20200401"
"116","occupied Palestinian territory","134","1","Local transmission","0","20200401"
"117","United States of America","163199","2850","Local transmission","0","20200401"
"118","Canada","7695","89","Local transmission","0","20200401"
"119","Brazil","4579","159","Local transmission","0","20200401"
"120","Chile","2738","12","Local transmission","0","20200401"
"121","Ecuador","2240","75","Local transmission","0","20200401"
"122","Dominican Republic","1109","51","Local transmission","0","20200401"
"123","Mexico","1094","28","Local transmission","0","20200401"
"124","Peru","1065","24","Local transmission","0","20200401"
"125","Panama","989","24","Local transmission","1","20200401"
"126","Argentina","966","24","Local transmission","0","20200401"
"127","Colombia","798","14","Local transmission","0","20200401"
"128","Uruguay","320","1","Local transmission","0","20200401"
"129","Costa Rica","314","2","Local transmission","1","20200401"
"130","Cuba","186","6","Local transmission","0","20200401"
"131","Honduras","139","2","Local transmission","1","20200401"
"132","Venezuela (Bolivarian Republic of)","129","3","Local transmission","1","20200401"
"133","Bolivia (Plurinational State of)","107","6","Local transmission","0","20200401"
"134","Trinidad and Tobago","85","3","Local transmission","0","20200401"
"135","Paraguay","65","3","Local transmission","0","20200401"
"136","Guatemala","36","1","Local transmission","1","20200401"
"137","Jamaica","36","1","Local transmission","1","20200401"
"138","Barbados","33","0","Local transmission","1","20200401"
"139","El Salvador","30","0","Local transmission","1","20200401"
"140","Haiti","15","0","Imported cases only","2","20200401"
"141","Bahamas","14","0","Local transmission","1","20200401"
"142","Guyana","12","2","Local transmission","0","20200401"
"143","Dominica","11","0","Local transmission","5","20200401"
"144","Grenada","9","0","Local transmission","1","20200401"
"145","Saint Lucia","9","0","Local transmission","1","20200401"
"146","Saint Kitts and Nevis","8","0","Imported cases only","0","20200401"
"147","Suriname","8","0","Imported cases only","4","20200401"
"148","Antigua and Barbuda","7","0","Imported cases only","4","20200401"
"149","Nicaragua","4","1","Imported cases only","3","20200401"
"150","Belize","3","0","Local transmission","1","20200401"
"151","Saint Vincent and the Grenadines","1","0","Imported cases only","19","20200401"
"152","Puerto Rico","239","8","Local transmission","0","20200401"
"153","Martinique","119","2","Local transmission","0","20200401"
"154","Guadeloupe","114","5","Local transmission","0","20200401"
"155","Aruba","55","0","Local transmission","0","20200401"
"156","French Guiana","46","0","Local transmission","0","20200401"
"157","United States Virgin Island","30","0","Local transmission","1","20200401"
"158","Bermuda","27","0","Local transmission","0","20200401"
"159","Saint Martin","18","2","Under investigation","1","20200401"
"160","Cayman Islands","12","1","Imported cases only","1","20200401"
"161","Curaçao","11","1","Imported cases only","1","20200401"
"162","Saint Barthélemy","6","0","Under investigation","1","20200401"
"163","Sint Maarten","6","0","Imported cases only","1","20200401"
"164","Montserrat","5","0","Imported cases only","4","20200401"
"165","Turks and Caicos Island","5","0","Local transmission","1","20200401"
"166","British Virgin Islands","3","0","Imported cases only","0","20200401"
"167","Anguilla","2","0","Local transmission","5","20200401"
"168","South Africa","1353","5","Local transmission","0","20200401"
"169","Algeria","584","35","Local transmission","0","20200401"
"170","Burkina Faso","261","14","Local transmission","0","20200401"
"171","Senegal","175","0","Local transmission","0","20200401"
"172","Cote d’Ivoire","169","0","Local transmission","1","20200401"
"173","Ghana","152","5","Local transmission","2","20200401"
"174","Mauritius","143","5","Local transmission","0","20200401"
"175","Cameroon","139","6","Local transmission","1","20200401"
"176","Nigeria","111","1","Local transmission","1","20200401"
"177","Democratic Republic of the Congo","109","8","Local transmission","0","20200401"
"178","Rwanda","75","0","Local transmission","0","20200401"
"179","Madagascar","53","0","Local transmission","0","20200401"
"180","Kenya","50","1","Local transmission","0","20200401"
"181","Zambia","35","0","Local transmission","1","20200401"
"182","Togo","34","1","Local transmission","1","20200401"
"183","Uganda","33","0","Local transmission","2","20200401"
"184","Ethiopia","26","0","Local transmission","0","20200401"
"185","Niger","20","3","Local transmission","2","20200401"
"186","Congo","19","0","Imported cases only","4","20200401"
"187","United Republic of Tanzania","19","1","Under investigation","1","20200401"
"188","Mali","18","0","Local transmission","3","20200401"
"189","Guinea","16","0","Local transmission","2","20200401"
"190","Equatorial Guinea","14","0","Local transmission","1","20200401"
"191","Namibia","11","0","Imported cases only","2","20200401"
"192","Benin","9","0","Imported cases only","0","20200401"
"193","Eswatini","9","0","Imported cases only","4","20200401"
"194","Guinea-Bissau","9","0","Imported cases only","0","20200401"
"195","Mozambique","8","0","Local transmission","3","20200401"
"196","Seychelles","8","0","Imported cases only","2","20200401"
"197","Zimbabwe","8","1","Local transmission","0","20200401"
"198","Angola","7","2","Imported cases only","0","20200401"
"199","Chad","7","0","Imported cases only","0","20200401"
"200","Gabon","7","1","Imported cases only","4","20200401"
"201","Central African Republic","6","0","Imported cases only","4","20200401"
"202","Eritrea","6","0","Imported cases only","5","20200401"
"203","Cabo Verde","5","1","Imported cases only","4","20200401"
"204","Mauritania","5","0","Imported cases only","3","20200401"
"205","Botswana","3","0","Imported cases only","0","20200401"
"206","Gambia","3","1","Imported cases only","3","20200401"
"207","Liberia","3","0","Local transmission","10","20200401"
"208","Burundi","2","0","Imported cases only","0","20200401"
"209","Sierra Leone","1","0","Imported cases only","0","20200401"
"210","Réunion","247","0","Local transmission","0","20200401"
"211","Mayotte","101","0","Local transmission","0","20200401"
"212","conveyance (Diamond","712","7","Local transmission","16","20200401"
