id,geometry,X,Y,name,H30人口推計,ＰＣＲ検査陽性者,現在は入院等,退院者,死亡者,人口比率
1,"141.4707174424609093 43.06350138683070128, 141.47069147123488619 43.0620870543850458, 141.47063520795325076 43.06067319515600644, 141.47054866858297828 43.05926015793821193, 141.47043187655566499 43.05784829129967761, 141.47028486275959835 43.05643794349602871, 141.47010766553023586 43.05502946238455309, 141.46990033063863734 43.05362319533863769, 141.46966291127807835 43.05221948916211971, 141.46939546804907195 43.05081869000391492, 141.46909806894240091 43.04942114327280223, 141.46877078932024574 43.04802719355243568, 141.46841371189574943 43.04663718451659093, 141.46802692671070645 43.04525145884454673, 141.46761053111126216 43.04387035813688556, 141.46716462972230488 43.04249422283153592, 141.46668933441952731 43.04112339212005622, 141.46618476430018063 43.03975820386425255, 141.46565104565172533 43.03839899451334361, 141.46508831191917466 43.0370460990211825, 141.4644967036701928 43.03569985076401849, 141.46387636855882874 43.03436058145882726, 141.4632274612874312 43.03302862108174054, 141.46255014356691504 43.03170429778717221, 141.46184458407520879 43.03038793782735638, 141.46111095841413885 43.02907986547228347, 141.46034944906466535 43.02778040293026152, 141.4595602453403842 43.02648987026894645, 141.45874354333938072 43.02520858533686976, 141.45789954589460535 43.02393686368568382, 141.45702846252248719 43.02267501849274112, 141.45613050936995592 43.02142336048455462, 141.45520590916004267 43.02018219786063469, 141.45425489113563344 43.01895183621815022, 141.45327769100191517 43.01773257847709431, 141.45227455086723012 43.01652472480621725, 141.45124571918225342 43.01532857254959907, 141.45019145067789168 43.01414441615400364, 141.44911200630156145 43.01297254709685092, 141.44800765315190461 43.01181325381499931, 141.4468786644122531 43.01066682163427402, 141.44572531928253056 43.00953353269979118, 141.44454790290973278 43.00841366590699266, 141.44334670631701556 43.00730749683362575, 141.44212202633141828 43.00621529767241924, 141.44087416551016645 43.00513733716459797, 141.43960343206563834 43.00407388053447022, 141.43831013978913802 43.003025189424541, 141.43699460797299139 43.00199152183181184, 141.43565716133193177 43.00097313204478411, 141.43429812992249595 42.99997027058150678, 141.43291784906179487 42.99898318412849818, 141.43151665924469285 42.99801211548059854, 141.43009490605990663 42.99705730348182442, 141.428652940104854 42.99611898296716817, 141.42719111689942224 42.99519738470538499, 141.42570979679837251 42.99429273534283169, 141.42420934490291984 42.9934052573481793, 141.42269013097092056 42.9925351689583195, 141.42115252932623548 42.99168268412529414, 141.41959691876672878 42.99084801246405618, 141.41802368247152799 42.99003135920162322, 141.41643320790697658 42.98923292512700556, 141.41482588673187593 42.98845290654247719, 141.41320211470153367 42.98769149521575628, 141.41156229157093094 42.9869488783333793, 141.40990682099706532 42.98622523845515531, 141.4082361104400718 42.98552075346986356, 141.40655057106394565 42.98483559655186781, 141.40485061763590124 42.98416993611915871, 141.4031366684253328 42.98352393579234132, 141.40140914510160997 42.98289775435490867, 141.39966847263130489 42.982291545714574, 141.39791507917462354 42.98170545886603122, 141.39614939598101273 42.98113963785458225, 141.3943718572841135 42.98059422174129196, 141.39258290019603237 42.98006934456911665, 141.39078296460095885 42.97956513533038247, 141.38897249304810089 42.97908171793549315, 141.38715193064396658 42.9786192111827603, 141.38532172494424799 42.97817772872964071, 141.38348232584479547 42.97775737906506777, 141.38163418547244987 42.97735826548318983, 141.37977775807516423 42.97698048605823118, 141.3779134999114433 42.97662413362073153, 141.37604186913981152 42.9762892957349365, 141.3741633257073147 42.97597605467770165, 141.37227833123796472 42.97568448741829172, 141.37038734892067282 42.97541466559991363, 141.36849084339678484 42.97516665552223714, 141.36658928064738916 42.9749405181252655, 141.3646831278801983 42.97473630897463437, 141.36277285341631682 42.97455407824806173, 141.36085892657644081 42.97439387072319761, 141.35894181756722787 42.974255725766767, 141.35702199736721241 42.97413967732496332, 141.35509993761249348 42.97404575391524162, 141.35317611048256481 42.97397397861944768, 141.35125098858563319 42.97392436907811231, 141.34932504484410742 42.97389693748623785, 141.3473987523800588 42.97389169059029257, 141.34547258440034057 42.97390862968658354, 141.34354701408190635 42.97394775062097949, 141.34162251445721381 42.97400904378980613, 141.33969955829940091 42.97409249414227617, 141.33777861800771802 42.97419808118407047, 141.33586016549298847 42.97432577898231898, 141.3339446720632111 42.97447555617186055, 141.33203260830921977 42.97464737596289552, 141.33012444399051333 42.97484119614986753, 141.32822064792154038 42.97505696912165973, 141.32632168785764293 42.97529464187320514, 141.32442803038193802 42.97555415601829765, 141.3225401407918298 42.9758354478037532, 141.32065848298631749 42.97613844812484984, 141.31878351935321803 42.9764630825421321, 141.31691571065701396 42.97680927129941608, 141.31505551592704251 42.97717692934315181, 141.31320339234588346 42.9775659663431, 141.31135979513851453 42.97797628671414571, 141.30952517746146668 42.97840778963958286, 141.30769999029288897 42.97886036909552843, 141.30588468232298283 42.97933391387665836, 141.3040796998445785 42.97982830762317263, 141.30228548664504729 42.98034342884911041, 141.30050248389804324 42.98087915097175227, 141.29873113005618279 42.9814353423423654, 141.29697186074434967 42.98201186627822779, 141.29522510865371032 42.98260858109574656, 141.29349130343612728 42.98322534014491936, 141.29177087159962412 42.98386199184484724, 141.29006423640430512 42.98451837972073974, 141.2883718177591561 42.98519434244170156, 141.28669403211966937 42.98588971386013924, 141.28503129238615088 42.98660432305196366, 141.28338400780282313 42.9873379943582492, 141.28175258385797974 42.98809054742785918, 141.28013742218476523 42.98886179726134316, 141.27853892046303486 42.98965155425583617, 141.27695747232209555 42.99045962425125111, 141.27539346724424263 42.99128580857743742, 141.27384729046943335 42.99212990410254775, 141.27231932290087002 42.99299170328244202, 141.27080994101171996 42.99387099421115011, 141.26931951675254595 42.99476756067248573, 141.26784841746012944 42.99568118219266921, 141.26639700576728842 42.99661163409400899, 141.26496563951357643 42.99755868754956367, 141.26355467165748792 42.99852210963889831, 141.26216445018940249 42.99950166340484259, 141.26079531804592193 43.00049710791115132, 141.25944761302548613 43.00150819830126636, 141.25812166770484168 43.00253468585801642, 141.25681780935698839 43.00357631806414105, 141.2555363598705469 43.00463283866393738, 141.25427763566983685 43.00570398772575942, 141.25304194763685928 43.00678950170536297, 141.25182960103407481 43.00788911351023103, 141.25064089542891566 43.00900255256472349, 141.24947612461932067 43.01012954487616469, 141.24833557656086214 43.01126981310164155, 141.24721953329500934 43.01242307661579645, 141.24612827087915434 43.01358905157933776, 141.24506205931757563 43.01476745100835331, 141.2440211624943629 43.01595798484442668, 141.24300583810719445 43.01716036002556365, 141.24201633760327468 43.01837428055777934, 141.2410529061161526 43.01959944758752385, 141.24011578240427411 43.02083555947461946, 141.23920519879118274 43.02208231186629206, 141.23832138110708456 43.02333939777136607, 141.23746454863191957 43.02460650763559613, 141.23663491404010983 43.02588332941731863, 141.2358326833469846 43.02716954866393451, 141.23505805585645589 43.02846484858880416, 141.23431122411071215 43.02976891014898797, 141.23359237384116227 43.03108141212332782, 141.23290168392122723 43.03240203119113971, 141.2322393263208653 43.03373044201164532, 141.23160546606246157 43.03506631730349596, 141.23100026117856487 43.03640932792527707, 141.23042386267135839 43.03775914295606952, 141.22987641447377882 43.03911542977679261, 141.22935805341222704 43.04047785415176719, 141.22886890917115466 43.04184608031086867, 141.22840910425929906 43.04321977103180785, 141.22797875397773737 43.04459858772318626, 141.22757796638944683 43.04598219050753727, 141.22720684229099675 43.04737023830490728, 141.22686547518569 43.04876238891674944, 141.22655395125858035 43.05015829910999514, 141.22627234935342244 43.05155762470155878, 141.22602074095107128 43.05296002064297767, 141.22579919014995653 43.05436514110530766, 141.22560775364848951 43.05577263956431011, 141.2254464807286638 43.05718216888576677, 141.22531541324221394 43.05859338141096515, 141.22521458559813823 43.06000592904233315, 141.22514402475218276 43.06141946332926551, 141.22510375019808748 43.06283363555402843, 141.22509377396085029 43.06424809681769972, 141.22511410059158266 43.06566249812620839, 141.22516472716435487 43.06707649047653774, 141.22524564327486019 43.06848972494273653, 141.22535683104098325 43.0699018527621007, 141.22549826510504545 43.07131252542128408, 141.22566991263801128 43.07272139474236639, 141.22587173334574118 43.07412811296887867, 141.22610367947660848 43.07553233285174343, 141.22636569583153232 43.07693370773507979, 141.2266577197753179 43.07833189164192333, 141.22697968125035572 43.07972653935982521, 141.22733150279182723 43.08111730652621674, 141.22771309954484309 43.08250384971361768, 141.22812437928351414 43.08388582651467402, 141.22856524243167087 43.08526289562686173, 141.22903558208568597 43.08663471693711244, 141.22953528403894552 43.08800095160599142, 141.23006422680813898 43.0893612621516553, 141.23062228166159571 43.09071531253353271, 141.23120931264901401 43.09206276823557857, 141.23182517663354929 43.09340329634928679, 141.23246972332532323 43.09473656565627664, 141.23314279531672355 43.09606224671034624, 141.23384422811986383 43.09738001191935552, 141.2345738502054644 43.0986895356265336, 141.23533148304355223 43.09999049419126038, 141.23611694114629245 43.10128256606951425, 141.23693003211198516 43.10256543189374412, 141.23777055667136437 43.1038387745522229, 141.23863830873537495 43.10510227926780402, 141.23953307544468316 43.1063556336762872, 141.24045463722089266 43.10759852790401681, 141.24140276781980674 43.10883065464497577, 141.24237723438568537 43.11005170923725416, 141.24337779750803179 43.11126138973881439, 141.24440421127934542 43.11245939700273055, 141.24545622335494954 43.1136454347515965, 141.2465335750143538 43.11481920965137249, 141.24763600122417984 43.11598043138432956, 141.24876323070284911 43.11712881272149644, 141.24991498598660655 43.11826406959423252, 141.25109098349756209 43.11938592116495528, 141.25229093361284072 43.12049408989720689, 141.25351454073557989 43.12158830162486112, 141.25476150336743331 43.12266828562047039, 141.25603151418243897 43.12373377466285973, 141.25732426010259246 43.12478450510376859, 141.2586394223747277 43.12582021693364709, 141.25997667664896085 43.12684065384653564, 141.26133569305864057 43.12784556330412755, 141.26271613630152046 43.1288346965988012, 141.26411766572252304 43.12980780891572863, 141.26553993539792486 43.13076465939402482, 141.26698259422056481 43.13170501118697331, 141.26844528598695661 43.13262863152116466, 141.26992764948516879 43.13353529175473966, 141.27142931858438146 43.13442476743449561, 141.27294992232552318 43.13529683835205475, 141.27448908501324354 43.13615128859887449, 141.27604642630922172 43.1369879066203552, 141.27762156132632754 43.13780648526866912, 141.27921410072443109 43.1386068218546157, 141.28082365080706495 43.13938871819841125, 141.28244981361933696 43.14015198067918533, 141.28409218704680939 43.140896420283525, 141.28575036491579908 43.14162185265277571, 141.28742393709438829 43.14232809812921232, 141.28911248959451541 43.14301498180102357, 141.29081560467545842 43.14368233354610993, 141.29253286094763098 43.14432998807475172, 141.29426383347808382 43.14495778497094136, 141.29600809389617666 43.14556556873264981, 141.29776521050101223 43.14615318881073591, 141.29953474836875671 43.14672049964676148, 141.30131626946172219 43.14726736070938529, 141.30310933273759133 43.14779363652962019, 141.30491349425989256 43.14829919673478997, 141.30672830730895839 43.14878391608131381, 141.30855332249370804 43.14924767448593457, 141.31038808786414052 43.14969035705595957, 141.31223214902445307 43.15011185411806593, 141.31408504924687008 43.1505120612457489, 141.31594632958612578 43.15089087928556211, 141.31781552899434473 43.15124821438197245, 141.31969218443651926 43.15158397800095003, 141.32157583100686793 43.15189808695205897, 141.3234660020451372 43.15219046340946107, 141.32536222925375569 43.15246103493139884, 141.32726404281521582 43.15270973447830727, 141.32917097150999552 43.15293650042975315, 141.3310825428347357 43.15314127659976862, 141.33299828312095769 43.15332401225106906, 141.33491771765363865 43.1534846621076511, 141.33684037079066798 43.15362318636631755, 141.33876576608213327 43.15373955070651135, 141.34069342638983358 43.15383372629899839, 141.34262287400721902 43.15390568981308661, 141.34455363077921675 43.15395542342247381, 141.34648521822239786 43.15398291480971693, 141.34841715764503078 43.15398815716935133, 141.35034897026727663 43.15397114920950372, 141.35228017734152672 43.15393189515233985, 141.35421030027248435 43.1538704047328423, 141.35613886073744538 43.15378669319649418, 141.35806538080623795 43.153680781295364, 141.35998938306144623 43.15355269528295423, 141.3619103907181227 43.15340246690750803, 141.36382792774344352 43.15323013340414349, 141.36574151897636398 43.15303573748537502, 141.36765069024676222 43.15281932733050496, 141.36955496849444103 43.15258095657342352, 141.37145388188795891 43.15232068428922219, 141.3733469599427508 43.15203857497927942, 141.37523373363953283 43.15173469855515265, 141.37711373554159877 43.15140913032087155, 141.37898649991228694 43.15106195095422947, 141.38085156283150923 43.15069324648639082, 141.38270846231239375 43.1503031082803119, 141.38455673841670546 43.14989163300786146, 141.38639593337035194 43.1494589226255556, 141.3882255916778945 43.14900508434888593, 141.39004526023674657 43.14853023062548942, 141.39185448845060478 43.14803447910695411, 141.39365282834211257 43.14751795261923917, 141.39543983466504073 43.14698077913188001, 141.3972150650157289 43.14642309172597123, 141.3989780799436744 43.14584502856063608, 141.40072844306118327 43.14524673283854383, 141.40246572115279378 43.14462835276986397, 141.4041894842832221 43.14399004153523975, 141.40589930590479639 43.14333195724731951, 141.40759476296386765 43.14265426291105143, 141.40927543600648164 43.1419571263830548, 141.41094090928285709 43.14124072032930002, 141.41259077085109652 43.14050522218207817, 141.41422461267981703 43.13975081409536472, 141.41584203074970105 43.13897768289934476, 141.4174426251541945 43.13818602005353142, 141.4190260001988122 43.13737602159889661, 141.42059176449967595 43.13654788810876539, 141.42213953108077362 43.13570182463855929, 141.42366891746991087 43.13483804067458749, 141.42517954579392381 43.13395675008152352, 141.42667104287215807 43.13305817104902928, 141.42814304030915196 43.13214252603704324, 141.42959517458581331 43.131210041720216, 141.43102708714951632 43.13026094893120899, 141.43243842450272041 43.12929548260307655, 141.43382883829050911 43.12831388171039038, 141.43519798538645205 43.12731638920966759, 141.43654552797750057 43.12630325197856962, 141.4378711336472918 43.12527472075428392, 141.43917447545800314 43.12423105007091095, 141.44045523203092785 43.12317249819586351, 141.44171308762560102 43.12209932706542048, 141.44294773221727723 43.12101180221937113, 141.44415886157335649 43.11991019273468595, 141.44534617732770698 43.11879477115846981, 141.44650938705404997 43.11766581343993465, 141.44764820433758246 43.11652359886154784, 141.44876234884480937 43.11536840996949849, 141.44985154639235247 43.11420053250316897, 141.45091552901368459 43.11302025532403803, 141.45195403502455633 43.11182787034355357, 141.45296680908666076 43.11062367245062177, 141.4539536022697348 43.10940795943797355, 141.45491417211212593 43.108181031928126, 141.45584828267945454 43.10694319329856228, 141.45675570462182691 43.10569474960620795, 141.4576362152293143 43.10443600951127507, 141.45848959848561321 43.10316728420050225, 141.45931564512028444 43.10188888730975521, 141.46011415265891742 43.10060113484612287, 141.46088492547187343 43.09930434510925323, 141.46162777482118145 43.09799883861235514, 141.46234251890547284 43.09668493800258915, 141.46302898290363714 43.09536296798082589, 141.46368699901620403 43.09403325522112027, 141.46431640650530426 43.09269612828963147, 141.46491705173275477 43.09135191756298866, 141.4654887881960974 43.09000095514642226, 141.46603147656330179 43.088643574791341, 141.46654498470530825 43.08728011181260342, 141.4670291877268653 43.08591090300530624, 141.46748396799554826 43.08453628656142342, 141.46790921516907247 43.08315660198598351, 141.4683048262205034 43.08177219001291292, 141.46867070546176137 43.08038339252068738, 141.4690067645656768 43.07899055244772768, 141.46931292258537383 43.07759401370751107, 141.46958910597265913 43.07619412110339141, 141.46983524859396653 43.07479122024343354, 141.47005129174482363 43.07338565745479997, 141.47023718416227211 43.07197777969829389, 141.47039288203552587 43.07056793448245458, 141.47051834901466805 43.06915646977772383, 141.4706135562176712 43.06774373393052002, 141.47067848223542796 43.0663300755772056, 141.47071311313499109 43.06491584355796931, 141.4707174424609093 43.06350138683070128",141.3479064,43.06395658,北海道,5286,434,245,171,18,8.210367007
